name,log2FC,Pval,FDR,comparison,cell_type,label,diffaccessible,dalabel
RYR3,-0.0094373293618594,0.0456408382104772,0.290705975862912,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LPCAT4,0.00492882221572724,0.843849154377951,0.96169799915859,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DPH6,0.0260645710560485,0.644127168453693,0.887986137758266,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DPH6-DT,-0.000386063621050728,0.694955199748751,0.910667415918941,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MEIS2,0.0172598310206829,0.42712749321732,0.774904740960304,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SPRED1,-0.0101192005044088,0.992353493957116,0.997679126918024,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FSIP1,-0.0380507526762912,0.183973170693786,0.559358986603179,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EIF2AK4,0.0465727079088192,0.218536973062656,0.601698714379559,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SRP14,-0.0241249705206153,0.643969283707055,0.887986137758266,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
BMF,0.00297527859212348,0.621471054964319,0.880488477753933,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
BUB1B-PAK6,0.0229275915753101,0.865246792432874,0.968525460269203,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PAK6,0.0327514676725498,0.94992196933752,0.987851937508783,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PLCB2,0.0548954584074365,0.316144672418289,0.697121659136249,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKRD63,0.0660016205647838,0.164359086658922,0.530605469371572,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CCDC9B,0.0355287029019826,0.251978022440367,0.638449122785282,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DISP2,0.0886302708902263,0.0646575295641048,0.343196443794803,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IVD,0.0104772051023011,0.787113204191166,0.940599010142388,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
BAHD1,-0.0272314213957135,0.425148271720545,0.773851379199016,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CHST14,0.0872648728767021,0.0459427348868705,0.291815274954013,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CCDC32,0.00201037992819189,0.938731796862406,0.985855699288391,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RPUSD2,0.0398981228306883,0.319111648651968,0.699215540635912,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DNAJC17,0.0438995093911129,0.250542940484971,0.636542023589866,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
VPS18,0.0289277135214023,0.275653961028078,0.662395337077868,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DLL4,0.031018243994933,0.284137083217211,0.668715187614054,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CHAC1,0.0120644002846503,0.665453505262016,0.89903027656025,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
INO80,-0.0506255150223198,0.0663089294658586,0.347531076865087,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RTF1,0.00678813897914082,0.834716539011907,0.957325298073529,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ITPKA,0.0476839767092606,0.38525454397914,0.749534394830126,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TYRO3,0.0515226977631404,0.0755700678412505,0.370078686783793,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MGA,0.0437596486408181,0.121585426238411,0.465106419513585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAPKBP1,0.0333575573977522,0.212222118951894,0.596775409861297,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
JMJD7,-0.0408819995846625,0.385964185529855,0.749741239687965,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
JMJD7-PLA2G4B,-0.041930007273816,0.283657330477723,0.668651796206815,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SPTBN5,0.101481523347928,0.0115880781405382,0.139279785343008,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4310,0.0920537587350105,0.109689051480192,0.446253260700535,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EHD4,0.044037459005131,0.0177488635307403,0.175851917769702,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STARD9,0.0739389589000961,0.0104869287638604,0.131400816826403,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TTBK2,0.0680911425974005,0.102627007249465,0.433940834035792,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TP53BP1,-0.0199494289125861,0.65859757056804,0.895685530488291,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAP1A,-0.00912707637599499,0.99475875914515,0.99865350782567,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SERF2,0.0210592163463995,0.307312592718458,0.687961926837829,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ELL3,0.0186701187231946,0.281324204154043,0.666171451939482,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SERF2-C15ORF63,0.0248558264211227,0.314064709321105,0.694586837622594,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HYPK,0.0293598671870003,0.249169991375498,0.634371290196753,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FRMD5,-0.00343222794079243,0.786644356301701,0.940599010142388,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CASC4,-0.00518267668227441,0.654887417837141,0.89306889109115,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CTDSPL2,-0.00360655354744077,0.972616050965596,0.99287061143895,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EIF3J-DT,-0.0038464352374726,0.820305890771296,0.953068305764257,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC100419583,0.00232619215308701,0.59415790977315,0.868144228189874,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SHF,0.0224433978421028,0.267835862734513,0.655998982452757,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GATM,0.0411895461449491,0.244351757898783,0.629818036099299,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SQOR,-0.0344814908020211,0.431753901656368,0.778075151660422,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SEMA6D,0.00585223378202217,0.598835326217279,0.870111249605878,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FBN1,0.0153840788359765,0.821350644196946,0.953309067099469,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SHC4,-0.0421199256766559,0.855769663513595,0.965770977895943,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EID1,-0.0577244360407194,0.559105172517421,0.851385979164643,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GABPB1-AS1,-0.0606244613634437,0.451986307711982,0.788925964885718,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4712,-0.0548649695638765,0.334851764094304,0.71214752040473,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CYP19A1,-0.106541587344285,0.00062920817672679,0.023743704782143,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in Progenitor-like (NPC + OPC),CYP19A1
MAPK6,-0.0225286213335748,0.215174330057654,0.598537774847437,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MYO5C,0.099361487557163,0.191542319487432,0.570542543625909,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MYO5A,0.0736124916381937,0.0412304971603475,0.275630181478771,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ONECUT1,0.0823705733920207,0.0797314259860727,0.381301736263939,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UNC13C,-0.0659538979106647,0.0159886102777096,0.166029182530733,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NEDD4,0.0169948553039286,0.696539913122849,0.910667415918941,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF280D,-0.0490816988385123,0.056996907543589,0.323553622335793,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC145783,-0.0430739006454219,0.229348866377738,0.613068341025762,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TCF12,0.0682461433693966,0.00744239722095871,0.107089418698334,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CGNL1,-0.00310376448994285,0.338404538239412,0.715813931039296,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ALDH1A2,-0.0401767758862912,0.0936490659625238,0.415295192738465,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LIPC,-0.0392364504930867,0.262524068889301,0.65045606761472,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADAM10,-0.00371851718551746,0.586251132803066,0.864397242286864,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC101928725,-0.0356432373795151,0.625877279129582,0.881313742338035,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RNF111,-0.0176132578301389,0.466234311574161,0.797692024029435,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MYO1E,-0.0581724153227723,0.023834678454759,0.205471365989301,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FAM81A,-0.041167647826601,0.101533211193885,0.431859359572798,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANXA2,-0.0685977639762446,0.384708923399143,0.749094175649552,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RORA-AS1,0.0528939364100663,0.160953748260192,0.527075918645925,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RORA,0.043012312556566,0.320496034199937,0.700231667467637,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR6085,-0.0383037353499232,0.499123306554907,0.819043906418813,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TLN2,0.0132691832442551,0.393748529285138,0.75442312241044,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR190A,-0.0109450003741256,0.831485600492755,0.956277230557019,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TPM1,-0.0198536402222284,0.355570576459511,0.731025033839455,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RAB8B,0.0394636086680831,0.268711043038613,0.656047461819706,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CA12,0.0366687115991844,0.319265711704016,0.699215540635912,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
USP3,-0.0111845022775654,0.673545853390372,0.901302958648585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FBXL22,0.00967111744145234,0.949073951823662,0.987851937508783,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HERC1,0.0593444937253273,0.0622331704687759,0.335942563240999,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DAPK2,0.0927762606044923,0.00171342415810246,0.0432682868207693,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CIAO2A,-0.0165737196152883,0.833555977280763,0.957010306866548,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNX1,-0.0338527441315662,0.276224845202975,0.663042682789644,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNX22,-0.0877580610564831,0.810199746169695,0.948087312981479,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PPIB,-0.0742198218946232,0.599105219903415,0.870111249605878,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CSNK1G1,0.0490628096100474,0.103973410156481,0.435947212396147,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PCLAF,0.0302751040264703,0.374390010438829,0.741807034751,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF609,0.0398016469654742,0.198160071343941,0.577726155521694,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
OAZ2,-0.0640144385677947,0.110199953383827,0.447421654014726,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PIF1,0.099163725975226,0.0190820820186262,0.181740166725736,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PLEKHO2,0.0187304152240044,0.0953253391508087,0.418616703169885,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PARP16,-0.00937735612446061,0.564482999936843,0.854300316968226,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RNU5B-1,4.96332533863772e-05,0.9765547174422,0.993538645982544,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IGDCC3,0.0184248179711741,0.902864305409227,0.976018511256476,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IGDCC4,0.0457898145832226,0.53934589814713,0.842541957661956,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RAB11A,0.00527912129266864,0.778780168445786,0.939526528706343,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MEGF11,0.15424866503498,8.2117984606986e-14,4.1058992303493e-10,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,MEGF11
MIR4311,0.173045357782472,1.51619406338392e-05,0.00150118224097417,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,MIR4311
DIS3L,0.0619567257736426,0.10177975132652,0.432185780579704,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TIPIN,-0.0231056312626678,0.693347950728118,0.909905447149762,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAP2K1,0.0356557445289419,0.216454739158328,0.600251744866868,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC01169,-0.0361801058316885,0.508869171630099,0.824425157396885,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SMAD6,-0.0955107065971387,0.00649407972802367,0.0987742536197452,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SMAD3,0.0390624896733485,0.0689735443984286,0.353891967154585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IQCH,0.00916851187842062,0.994697969378952,0.99865350782567,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAP2K5,0.0549663736067094,0.138472926146836,0.492610907672844,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SKOR1,0.0163631705974448,0.712120943395614,0.916382632088037,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC101929076,0.0195651562266124,0.570773289363982,0.857602655297267,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CALML4,-0.0895641468686634,0.0269080250628425,0.215782077488713,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CLN6,-0.0817790565580404,0.0399884855485688,0.270375155838869,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ITGA11,-0.0526843578957295,0.028055705764722,0.22143414178944,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CORO2B,0.0457980322089419,0.00336102935795293,0.0653209370253009,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANP32A,0.0393065040640154,0.095198913703206,0.418616703169885,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SPESP1,0.0234659441014088,0.331668670060915,0.709144807928803,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DRAIC,0.103619129014612,0.00249289859797324,0.0536107225370589,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC00593,0.0289644127018339,0.80099915833399,0.944138556158843,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TLE3,0.0333003743203362,0.338436826595379,0.715813931039296,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR629,0.0144430524793224,0.69618660508088,0.910667415918941,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SALRNA3,0.0505128040381829,0.317357044007138,0.697794731765915,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LRRC49,-0.0207025630357516,0.452053637750151,0.788925964885718,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
THSD4,0.0599867493101933,0.170448727050432,0.538712790930568,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MYO9A,0.0220174524161937,0.799626436910807,0.943372372367296,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SENP8,-0.0339117208760239,0.419104707844378,0.770413065890402,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GRAMD2A,-0.00121624777143683,0.860623560881804,0.967672385133417,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
